default,housing,loan,pdays,job,marital,education,contact,poutcome,age,balance,day,month,duration,campaign,previous,y
0,1,0,1,blue-collar,married,secondary,telephone,failure,38,6994,8,4,169,1,2,0
0,0,0,1,technician,married,secondary,cellular,failure,42,233,8,4,98,1,4,0
0,1,0,1,blue-collar,single,secondary,cellular,other,36,1822,8,4,952,1,1,1
0,1,0,0,technician,single,secondary,cellular,unknown,35,16,8,4,903,1,0,1
0,1,0,0,technician,married,secondary,cellular,unknown,37,720,8,4,58,3,0,0
0,1,1,0,technician,married,secondary,cellular,unknown,54,3323,8,4,59,3,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,57,5949,8,4,123,1,0,0
0,1,0,0,technician,single,secondary,cellular,unknown,36,524,8,4,95,1,0,0
0,1,0,0,admin.,married,secondary,cellular,unknown,53,35,8,4,97,1,0,0
0,0,0,0,retired,married,secondary,telephone,unknown,65,20806,8,4,523,2,0,1
0,1,0,0,admin.,married,secondary,cellular,unknown,35,126,8,4,268,1,0,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,35,2926,8,4,182,1,25,0
0,1,1,0,technician,married,secondary,cellular,unknown,28,139,8,4,72,1,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,49,78,8,4,65,3,0,0
0,0,0,0,student,single,tertiary,cellular,unknown,27,3687,8,4,335,2,0,0
0,1,0,1,admin.,single,secondary,cellular,failure,37,810,8,4,376,1,1,0
0,1,0,1,technician,single,tertiary,cellular,failure,35,458,8,4,2129,1,3,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,35,1993,8,4,462,2,0,0
0,0,0,0,unemployed,married,secondary,cellular,unknown,54,377,8,4,1134,1,0,1
0,1,0,0,admin.,married,secondary,cellular,unknown,31,941,8,4,213,4,0,0
0,1,0,1,self-employed,married,secondary,cellular,failure,55,12159,8,4,179,5,4,0
0,1,0,1,admin.,married,secondary,cellular,failure,39,217,8,4,284,1,4,0
0,1,0,1,management,married,secondary,cellular,failure,48,4415,8,4,1032,3,7,1
0,1,0,0,self-employed,divorced,secondary,cellular,unknown,44,522,8,4,241,1,0,0
0,1,0,1,student,single,tertiary,cellular,failure,34,3404,8,4,420,1,5,0
0,1,0,1,self-employed,married,primary,cellular,failure,36,1094,8,4,291,1,1,0
0,0,0,1,blue-collar,married,primary,cellular,other,45,31,8,4,393,2,1,0
0,1,0,1,technician,married,secondary,cellular,failure,32,303,8,4,150,1,4,1
0,0,0,0,admin.,divorced,secondary,telephone,unknown,60,12039,8,4,236,1,0,1
0,0,0,1,technician,married,tertiary,cellular,success,38,3234,8,4,281,1,2,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,42,363,8,4,101,2,0,0
0,1,1,1,entrepreneur,married,tertiary,cellular,failure,40,2310,8,4,120,1,1,0
0,0,0,0,student,single,secondary,cellular,unknown,28,11555,8,4,125,2,0,0
0,0,0,0,retired,married,primary,telephone,unknown,68,1759,8,4,185,1,0,0
0,1,1,0,services,married,primary,cellular,unknown,52,821,8,4,426,2,0,0
0,1,0,0,admin.,married,tertiary,cellular,unknown,37,2693,8,4,261,1,0,0
0,1,0,0,blue-collar,married,unknown,cellular,unknown,34,11,8,4,233,1,0,0
0,0,0,0,retired,married,secondary,cellular,unknown,67,1443,8,4,245,1,0,1
0,1,0,0,technician,married,secondary,cellular,unknown,34,2726,8,4,67,1,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,35,21,8,4,663,2,0,0
0,0,0,0,technician,single,tertiary,cellular,unknown,27,4661,8,4,114,1,0,1
0,0,0,0,services,single,tertiary,cellular,unknown,27,128,8,4,83,1,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,33,259,8,4,195,6,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,46,1204,8,4,139,2,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,57,1287,8,4,180,2,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,32,1781,8,4,321,1,0,1
0,1,0,0,entrepreneur,married,secondary,cellular,unknown,36,419,8,4,34,3,0,0
0,1,1,0,technician,married,secondary,cellular,unknown,34,209,8,4,375,2,0,0
0,1,1,0,technician,single,secondary,cellular,unknown,39,1048,8,4,201,2,0,0
0,0,0,0,admin.,married,secondary,cellular,unknown,26,3415,8,4,209,1,0,1
0,0,0,0,unemployed,married,secondary,cellular,unknown,55,12,8,4,167,1,0,0
0,1,0,1,technician,single,secondary,cellular,failure,50,-97,8,4,425,1,2,0
0,0,0,0,unemployed,married,secondary,cellular,unknown,60,2000,8,4,58,1,0,0
0,1,0,1,technician,married,secondary,cellular,failure,32,1951,8,4,518,2,2,0
0,0,0,0,housemaid,married,primary,cellular,unknown,71,227,8,4,74,1,0,0
0,1,0,0,blue-collar,married,primary,telephone,unknown,58,189,8,4,119,1,0,0
0,0,0,0,housemaid,married,tertiary,cellular,unknown,61,1389,8,4,250,1,0,0
0,1,0,1,management,single,tertiary,cellular,other,33,318,8,4,1190,1,3,1
0,1,1,0,admin.,single,secondary,cellular,unknown,32,5,8,4,110,1,0,0
0,1,1,0,management,married,unknown,cellular,unknown,50,5043,8,4,201,1,0,0
0,1,0,0,entrepreneur,married,tertiary,cellular,unknown,46,4726,8,4,405,1,0,0
0,1,1,0,self-employed,single,tertiary,cellular,unknown,32,562,8,4,84,1,0,0
0,1,1,1,admin.,married,secondary,cellular,failure,44,1807,8,4,229,1,1,0
0,1,0,0,admin.,single,secondary,cellular,unknown,48,1234,8,4,188,1,0,0
0,0,0,0,admin.,single,secondary,cellular,unknown,25,654,8,4,216,1,0,0
0,1,1,1,management,married,tertiary,cellular,failure,35,1725,8,4,180,2,7,0
0,1,1,0,technician,married,tertiary,cellular,unknown,56,655,8,4,326,1,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,46,964,8,4,174,1,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,33,370,8,4,249,1,0,0
0,0,0,0,student,single,primary,cellular,unknown,21,423,8,4,104,5,0,1
0,1,0,1,management,married,tertiary,cellular,failure,35,24,8,4,169,1,2,0
0,1,0,0,management,married,tertiary,cellular,unknown,39,271,8,4,101,1,0,0
0,0,0,0,technician,single,secondary,cellular,unknown,30,2544,8,4,108,2,0,1
0,1,0,0,blue-collar,married,secondary,cellular,unknown,41,1521,8,4,46,4,0,0
0,1,0,1,services,married,secondary,cellular,failure,39,702,8,4,303,1,1,0
0,0,0,0,student,single,secondary,cellular,unknown,27,2614,8,4,143,2,0,1
0,0,0,0,technician,married,secondary,cellular,unknown,40,1832,8,4,179,2,0,0
0,1,0,1,services,single,secondary,cellular,other,30,1268,8,4,105,4,8,1
0,1,0,0,blue-collar,married,secondary,cellular,unknown,36,536,8,4,274,3,0,1
0,1,0,0,entrepreneur,married,tertiary,telephone,unknown,54,1063,8,4,690,7,0,0
0,1,0,0,management,single,tertiary,cellular,unknown,36,223,8,4,281,3,0,0
0,1,0,0,management,single,secondary,cellular,unknown,31,1088,8,4,575,2,0,1
0,1,0,0,blue-collar,married,secondary,cellular,unknown,42,3168,8,4,764,2,0,0
0,1,0,0,student,single,secondary,telephone,unknown,24,745,8,4,93,2,0,0
0,1,0,0,admin.,married,secondary,cellular,unknown,27,1293,8,4,1665,3,0,1
0,1,0,1,blue-collar,married,secondary,cellular,other,26,352,8,4,213,3,4,0
0,1,0,1,technician,married,secondary,cellular,failure,37,523,8,4,171,2,4,0
0,0,0,0,management,single,tertiary,cellular,unknown,29,1377,8,4,548,2,0,1
0,1,0,1,blue-collar,single,secondary,cellular,failure,38,2580,8,4,1691,2,3,1
0,1,0,0,blue-collar,married,secondary,cellular,unknown,50,562,8,4,280,2,0,0
0,0,1,0,admin.,single,tertiary,cellular,unknown,23,314,8,4,142,4,0,1
0,1,0,1,management,married,tertiary,cellular,other,30,357,8,4,78,2,2,0
0,1,0,1,services,single,secondary,cellular,failure,37,248,8,4,417,2,3,0
0,1,0,0,unemployed,married,tertiary,cellular,unknown,35,1057,8,4,902,2,0,0
0,0,0,0,technician,married,tertiary,cellular,unknown,38,206,8,4,350,2,0,1
0,1,0,0,technician,married,secondary,cellular,unknown,29,23,8,4,101,2,0,0
0,0,0,0,admin.,single,tertiary,cellular,unknown,25,1420,8,4,124,2,0,0
0,0,0,1,retired,divorced,tertiary,cellular,failure,58,5253,9,4,162,4,3,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,38,13849,9,4,286,4,5,0
0,1,0,1,technician,married,secondary,cellular,failure,32,344,9,4,68,3,2,0
0,1,0,1,blue-collar,married,primary,cellular,failure,33,331,9,4,435,2,3,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,44,1704,9,4,312,2,0,0
0,1,0,0,admin.,married,primary,telephone,unknown,54,546,9,4,40,1,0,0
0,1,0,0,technician,single,tertiary,cellular,unknown,37,3315,9,4,820,2,0,0
0,1,0,0,management,divorced,tertiary,cellular,unknown,48,507,9,4,528,1,0,0
0,1,0,1,blue-collar,married,primary,cellular,failure,36,2730,9,4,105,1,1,0
0,1,0,0,technician,single,secondary,cellular,unknown,30,3286,9,4,743,1,0,1
0,1,0,1,blue-collar,married,secondary,cellular,failure,57,1412,9,4,89,1,1,0
0,0,0,0,student,single,secondary,cellular,unknown,26,766,9,4,125,6,0,0
0,1,0,1,services,married,secondary,cellular,failure,41,803,9,4,592,4,3,1
0,0,0,0,management,single,tertiary,cellular,unknown,28,781,9,4,125,6,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,53,1090,9,4,207,1,0,0
0,1,1,1,management,married,tertiary,cellular,other,34,159,9,4,150,1,2,0
0,0,0,0,admin.,married,unknown,cellular,unknown,55,2038,9,4,394,1,0,1
0,1,0,1,management,married,tertiary,cellular,other,39,272,9,4,85,1,1,0
0,1,0,1,technician,single,secondary,cellular,failure,33,719,9,4,448,2,6,1
0,1,1,1,blue-collar,divorced,primary,cellular,failure,51,155,9,4,220,1,1,0
0,1,0,0,services,married,secondary,cellular,unknown,33,-329,9,4,113,1,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,39,6533,9,4,226,1,0,0
0,1,0,1,technician,married,unknown,cellular,failure,42,254,9,4,241,1,1,0
0,1,0,1,technician,married,secondary,cellular,failure,39,958,9,4,141,5,4,0
0,1,0,0,admin.,married,secondary,cellular,unknown,49,909,9,4,730,1,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,34,1451,9,4,765,3,0,0
0,0,0,1,management,married,tertiary,cellular,failure,42,1773,9,4,311,1,1,0
0,0,0,0,admin.,single,secondary,cellular,unknown,53,2892,9,4,527,3,0,1
0,0,0,0,blue-collar,married,primary,telephone,unknown,56,247,9,4,126,4,0,0
0,1,1,0,management,married,primary,cellular,unknown,35,0,9,4,260,3,0,0
0,0,0,0,admin.,married,secondary,cellular,unknown,59,817,9,4,304,1,0,0
0,1,0,1,blue-collar,single,secondary,cellular,other,29,314,9,4,161,1,2,0
0,1,0,1,admin.,married,secondary,cellular,failure,32,393,9,4,236,1,1,0
0,1,1,1,unemployed,married,secondary,cellular,failure,34,438,9,4,272,1,1,0
0,1,0,1,admin.,married,secondary,cellular,failure,35,159,9,4,259,2,1,0
0,1,0,0,management,married,tertiary,cellular,unknown,36,1198,9,4,278,3,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,35,63,9,4,139,1,0,0
0,0,0,0,admin.,married,secondary,cellular,unknown,36,3268,9,4,429,2,0,0
0,0,0,1,technician,married,secondary,cellular,other,42,488,9,4,230,1,1,0
0,1,0,1,blue-collar,married,primary,cellular,failure,51,5131,9,4,348,1,2,0
0,1,1,1,services,single,primary,cellular,other,34,25,9,4,96,4,8,0
0,0,0,1,management,married,unknown,cellular,failure,43,275,9,4,109,2,2,0
0,0,0,0,admin.,married,secondary,cellular,unknown,47,0,9,4,159,1,0,0
0,0,1,0,services,divorced,secondary,cellular,unknown,48,3186,9,4,104,1,0,0
0,1,0,0,admin.,married,secondary,cellular,unknown,35,898,9,4,214,1,0,1
0,0,0,0,retired,married,secondary,cellular,unknown,58,2126,9,4,184,1,0,0
0,1,0,1,entrepreneur,married,secondary,cellular,failure,42,0,9,4,331,1,4,1
0,1,0,0,management,divorced,tertiary,cellular,unknown,55,271,9,4,191,4,0,0
0,1,1,1,technician,married,secondary,cellular,success,34,1012,9,4,353,2,1,0
0,0,0,0,admin.,married,secondary,cellular,unknown,35,-312,9,4,188,1,0,0
0,1,0,0,self-employed,single,secondary,cellular,unknown,34,1261,9,4,169,2,0,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,30,177,9,4,62,2,3,0
0,1,0,1,management,divorced,tertiary,cellular,failure,40,1315,9,4,466,2,5,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,43,664,9,4,290,2,1,0
0,0,0,1,self-employed,married,secondary,telephone,failure,55,2408,9,4,327,2,1,0
0,0,0,0,admin.,married,tertiary,cellular,unknown,29,332,9,4,179,1,0,1
0,1,1,0,blue-collar,married,secondary,cellular,unknown,34,1235,9,4,464,1,0,0
0,1,0,1,services,single,secondary,cellular,failure,31,900,9,4,221,2,6,0
0,1,0,0,admin.,divorced,secondary,cellular,unknown,53,2647,9,4,494,1,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,39,399,9,4,504,1,0,0
0,0,0,0,retired,divorced,primary,cellular,unknown,68,695,9,4,233,1,0,1
0,0,0,0,student,single,secondary,cellular,unknown,20,1819,9,4,245,3,0,1
0,1,0,0,blue-collar,single,secondary,cellular,unknown,31,501,9,4,132,1,0,0
0,0,0,0,admin.,married,secondary,cellular,unknown,39,0,9,4,106,2,0,0
0,1,0,0,entrepreneur,married,tertiary,cellular,unknown,36,0,9,4,339,1,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,30,2544,9,4,152,2,0,1
0,1,0,1,blue-collar,married,primary,cellular,failure,41,3658,9,4,268,1,1,0
0,0,0,0,technician,single,tertiary,cellular,unknown,30,987,9,4,98,6,0,0
0,1,0,1,technician,single,secondary,cellular,other,37,1590,9,4,121,5,3,0
0,1,0,0,admin.,single,secondary,cellular,unknown,31,3323,9,4,337,2,0,0
0,1,1,0,management,single,tertiary,cellular,unknown,40,-318,9,4,133,1,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,40,1074,9,4,90,2,0,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,40,1554,9,4,385,2,1,0
0,1,0,1,entrepreneur,married,secondary,cellular,failure,34,1847,9,4,543,3,6,0
0,1,0,1,admin.,single,tertiary,cellular,failure,38,-898,9,4,345,2,1,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,32,759,9,4,317,5,0,1
0,1,0,1,services,married,secondary,cellular,failure,34,404,9,4,208,12,1,0
0,1,0,0,management,single,tertiary,cellular,unknown,25,565,9,4,175,1,0,0
0,1,0,1,admin.,married,tertiary,cellular,failure,34,899,9,4,627,2,7,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,46,952,9,4,233,4,0,0
0,1,0,1,management,divorced,tertiary,cellular,other,28,229,9,4,1042,2,2,1
0,1,0,0,blue-collar,single,secondary,cellular,unknown,36,5396,9,4,490,2,0,0
0,1,0,0,management,divorced,tertiary,cellular,unknown,37,443,9,4,240,3,0,0
0,1,0,1,entrepreneur,married,tertiary,cellular,failure,35,7962,9,4,275,2,2,0
0,1,0,1,technician,married,secondary,cellular,failure,36,569,9,4,265,1,5,0
0,1,0,1,technician,married,tertiary,cellular,failure,39,1161,9,4,236,1,1,0
0,0,0,0,management,married,tertiary,cellular,unknown,33,0,13,4,244,2,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,32,1539,13,4,160,3,0,0
0,1,1,0,management,married,tertiary,cellular,unknown,36,1,13,4,84,2,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,40,1548,13,4,101,3,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,43,2901,13,4,179,4,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,29,18,13,4,297,3,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,35,327,13,4,537,3,0,0
0,1,1,0,blue-collar,married,secondary,cellular,unknown,43,678,13,4,299,3,0,0
0,1,0,1,blue-collar,married,secondary,cellular,other,41,-56,13,4,137,1,2,0
0,1,0,1,entrepreneur,married,tertiary,cellular,failure,42,1068,13,4,444,1,8,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,45,96,13,4,348,3,2,1
0,1,0,0,admin.,single,secondary,cellular,unknown,36,2556,13,4,342,1,0,0
0,1,0,1,admin.,married,secondary,cellular,failure,34,1499,13,4,186,1,2,0
0,1,1,0,blue-collar,married,secondary,cellular,unknown,34,837,13,4,495,1,0,0
0,1,1,0,management,married,tertiary,cellular,unknown,30,1418,13,4,185,2,0,0
0,1,0,0,technician,single,secondary,cellular,unknown,29,110,13,4,1036,1,0,1
0,1,0,1,blue-collar,married,secondary,cellular,failure,52,8180,13,4,81,1,1,0
0,1,1,0,blue-collar,married,secondary,cellular,unknown,31,1406,13,4,1091,2,0,1
0,1,0,0,admin.,divorced,secondary,cellular,unknown,44,21,13,4,681,3,0,0
0,1,0,0,services,divorced,secondary,cellular,unknown,39,0,13,4,1006,2,0,1
0,1,0,0,blue-collar,divorced,secondary,cellular,unknown,43,59,13,4,157,3,0,0
0,1,0,1,admin.,single,secondary,cellular,failure,45,946,13,4,754,3,6,0
0,1,1,1,management,married,primary,cellular,failure,60,252,13,4,123,2,3,0
0,1,0,1,blue-collar,single,secondary,cellular,failure,49,8982,13,4,470,2,1,0
0,1,0,1,management,married,tertiary,cellular,failure,31,357,13,4,201,2,5,0
0,1,0,1,blue-collar,married,secondary,cellular,other,31,1716,13,4,542,2,2,0
0,1,0,1,admin.,divorced,secondary,cellular,failure,38,3834,13,4,363,2,1,0
0,1,0,0,blue-collar,single,primary,cellular,unknown,30,464,13,4,686,1,0,0
0,1,0,1,blue-collar,married,primary,cellular,failure,43,1288,13,4,136,1,1,0
0,1,1,0,blue-collar,married,secondary,cellular,unknown,43,2355,13,4,333,3,0,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,38,1663,13,4,217,3,1,0
0,1,0,1,blue-collar,married,primary,cellular,failure,42,7735,13,4,166,1,2,0
0,1,1,1,technician,married,tertiary,cellular,failure,41,816,13,4,520,2,1,0
0,1,0,0,admin.,married,secondary,cellular,unknown,30,695,13,4,478,2,0,0
0,0,0,0,entrepreneur,single,tertiary,cellular,unknown,37,-961,13,4,294,1,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,40,3090,13,4,664,1,0,0
0,1,0,0,admin.,divorced,secondary,cellular,unknown,49,190,13,4,421,1,0,0
0,1,0,1,management,married,tertiary,cellular,failure,34,1116,13,4,120,1,5,0
0,1,0,0,admin.,married,secondary,cellular,unknown,39,201,13,4,263,3,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,48,3752,13,4,215,5,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,42,2103,13,4,384,2,0,1
0,1,0,0,entrepreneur,divorced,secondary,cellular,unknown,31,290,13,4,230,1,0,0
0,1,1,0,management,single,tertiary,cellular,unknown,35,1599,13,4,407,1,0,1
0,1,0,0,technician,single,tertiary,cellular,unknown,34,925,13,4,709,1,0,1
0,1,0,0,admin.,married,secondary,cellular,unknown,41,5110,13,4,231,1,0,0
0,1,0,0,admin.,married,secondary,cellular,unknown,40,5087,13,4,455,2,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,31,5467,13,4,251,1,0,0
0,1,0,0,services,married,secondary,cellular,unknown,40,1293,13,4,128,3,0,0
0,1,0,1,blue-collar,divorced,primary,cellular,failure,43,515,13,4,199,2,1,0
0,1,0,0,admin.,divorced,secondary,cellular,unknown,50,-194,13,4,238,2,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,56,2765,13,4,222,3,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,26,-3,13,4,1022,2,0,1
0,1,0,1,blue-collar,married,unknown,cellular,failure,37,897,13,4,119,2,2,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,28,631,13,4,151,1,0,0
0,1,0,1,management,single,tertiary,cellular,failure,33,215,13,4,1058,1,1,0
0,1,0,0,services,divorced,secondary,cellular,unknown,29,84,13,4,1101,2,0,1
0,1,0,0,management,single,tertiary,cellular,unknown,31,999,13,4,187,5,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,52,543,13,4,211,2,0,0
0,1,0,0,admin.,single,secondary,cellular,unknown,36,587,13,4,239,3,0,0
0,0,0,0,services,single,secondary,cellular,unknown,27,150,13,4,81,3,0,0
0,1,0,1,self-employed,single,tertiary,cellular,other,44,1367,13,4,1232,3,1,1
0,1,0,0,self-employed,married,secondary,cellular,unknown,30,1772,13,4,158,4,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,30,-93,13,4,173,4,0,0
0,1,0,0,blue-collar,married,tertiary,cellular,unknown,35,5271,14,4,119,2,0,0
0,0,0,0,retired,married,primary,telephone,unknown,80,1861,14,4,563,2,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,57,1318,14,4,142,2,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,33,91,14,4,283,2,0,0
0,1,0,0,admin.,divorced,secondary,cellular,unknown,32,410,14,4,129,1,0,0
0,0,0,0,blue-collar,married,primary,telephone,unknown,59,11066,14,4,86,6,0,0
0,0,0,0,technician,single,secondary,cellular,unknown,24,139,14,4,259,1,0,0
0,1,0,0,technician,married,tertiary,cellular,unknown,38,52,14,4,82,4,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,45,863,14,4,565,2,0,0
0,1,0,0,services,married,secondary,cellular,unknown,39,554,14,4,251,1,0,0
0,1,0,0,services,single,secondary,cellular,unknown,32,758,14,4,262,1,0,0
0,1,0,0,technician,single,tertiary,cellular,unknown,33,318,14,4,401,1,0,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,35,120,14,4,269,3,1,0
0,1,0,1,services,married,secondary,cellular,failure,44,1450,14,4,356,1,2,0
0,1,0,0,services,single,secondary,cellular,unknown,36,1405,14,4,283,3,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,34,703,14,4,342,1,0,1
0,0,0,1,management,married,tertiary,cellular,failure,41,-456,14,4,427,4,1,0
0,0,0,0,self-employed,married,tertiary,cellular,unknown,40,13669,14,4,255,7,0,0
0,1,0,1,technician,single,primary,cellular,failure,45,237,14,4,110,1,1,0
0,0,0,0,technician,married,secondary,cellular,unknown,36,15485,14,4,461,1,0,1
0,1,0,1,management,married,tertiary,cellular,failure,33,0,14,4,535,3,1,1
0,1,0,0,technician,married,secondary,cellular,unknown,59,0,14,4,145,1,0,0
0,1,0,1,student,single,secondary,telephone,failure,25,1765,14,4,111,3,2,0
0,1,0,0,unemployed,married,secondary,telephone,unknown,35,2080,14,4,266,3,0,0
0,0,0,0,housemaid,married,primary,telephone,unknown,82,2140,14,4,118,6,0,0
